Rates_2_200_100_1mtt.log,3203.60
Rates_2_200_10_1mtt.log,3304.91
Rates_2_200_11_1mtt.log,3415.56
Rates_2_200_12_1mtt.log,3809.76
Rates_2_200_13_1mtt.log,4104.87
Rates_2_200_14_1mtt.log,4040.95
Rates_2_200_15_1mtt.log,3452.99
Rates_2_200_16_1mtt.log,3680.76
Rates_2_200_17_1mtt.log,2169.79
Rates_2_200_18_1mtt.log,3217.43
Rates_2_200_19_1mtt.log,3525.46
Rates_2_200_1_1mtt.log,3319.37
Rates_2_200_20_1mtt.log,3537.02
Rates_2_200_21_1mtt.log,3757.12
Rates_2_200_22_1mtt.log,4250.14
Rates_2_200_23_1mtt.log,4401.65
Rates_2_200_24_1mtt.log,3145.51
Rates_2_200_25_1mtt.log,3388.34
Rates_2_200_26_1mtt.log,4129.67
Rates_2_200_27_1mtt.log,1977.80
Rates_2_200_28_1mtt.log,2271.94
Rates_2_200_29_1mtt.log,2235.76
Rates_2_200_2_1mtt.log,3433.18
Rates_2_200_30_1mtt.log,2062.76
Rates_2_200_31_1mtt.log,2400.93
Rates_2_200_32_1mtt.log,2270.68
Rates_2_200_33_1mtt.log,3205.37
Rates_2_200_34_1mtt.log,3002.98
Rates_2_200_35_1mtt.log,2428.93
Rates_2_200_36_1mtt.log,2142.23
Rates_2_200_37_1mtt.log,2359.33
Rates_2_200_38_1mtt.log,2562.74
Rates_2_200_39_1mtt.log,2094.20
Rates_2_200_3_1mtt.log,2167.41
Rates_2_200_40_1mtt.log,2009.80
Rates_2_200_41_1mtt.log,2051.09
Rates_2_200_42_1mtt.log,2097.48
Rates_2_200_43_1mtt.log,2361.02
Rates_2_200_44_1mtt.log,2518.48
Rates_2_200_45_1mtt.log,2535.56
Rates_2_200_46_1mtt.log,2303.30
Rates_2_200_47_1mtt.log,2168.93
Rates_2_200_48_1mtt.log,2049.92
Rates_2_200_49_1mtt.log,2141.26
Rates_2_200_4_1mtt.log,2211.19
Rates_2_200_50_1mtt.log,2297.71
Rates_2_200_51_1mtt.log,2485.95
Rates_2_200_52_1mtt.log,3070.83
Rates_2_200_53_1mtt.log,3226.28
Rates_2_200_54_1mtt.log,3438.00
Rates_2_200_55_1mtt.log,2824.25
Rates_2_200_56_1mtt.log,2805.26
Rates_2_200_57_1mtt.log,3129.14
Rates_2_200_58_1mtt.log,3050.45
Rates_2_200_59_1mtt.log,3316.12
Rates_2_200_5_1mtt.log,2089.78
Rates_2_200_60_1mtt.log,2305.15
Rates_2_200_61_1mtt.log,2133.55
Rates_2_200_62_1mtt.log,2214.30
Rates_2_200_63_1mtt.log,2550.51
Rates_2_200_64_1mtt.log,3014.06
Rates_2_200_65_1mtt.log,2633.81
Rates_2_200_66_1mtt.log,1962.42
Rates_2_200_67_1mtt.log,2792.97
Rates_2_200_68_1mtt.log,2259.55
Rates_2_200_69_1mtt.log,2186.86
Rates_2_200_6_1mtt.log,2030.67
Rates_2_200_72_1mtt.log,2515.54
Rates_2_200_73_1mtt.log,2205.13
Rates_2_200_74_1mtt.log,2573.63
Rates_2_200_75_1mtt.log,2530.97
Rates_2_200_76_1mtt.log,2797.83
Rates_2_200_77_1mtt.log,2149.79
Rates_2_200_78_1mtt.log,2348.71
Rates_2_200_79_1mtt.log,1952.48
Rates_2_200_7_1mtt.log,2133.96
Rates_2_200_80_1mtt.log,2083.83
Rates_2_200_81_1mtt.log,2331.75
Rates_2_200_82_1mtt.log,2204.81
Rates_2_200_83_1mtt.log,2024.60
Rates_2_200_84_1mtt.log,2241.85
Rates_2_200_85_1mtt.log,2317.10
Rates_2_200_86_1mtt.log,2136.42
Rates_2_200_87_1mtt.log,2078.39
Rates_2_200_88_1mtt.log,2063.68
Rates_2_200_89_1mtt.log,2074.47
Rates_2_200_8_1mtt.log,2417.77
Rates_2_200_90_1mtt.log,2814.76
Rates_2_200_91_1mtt.log,2701.44
Rates_2_200_92_1mtt.log,2203.31
Rates_2_200_93_1mtt.log,2067.42
Rates_2_200_94_1mtt.log,2196.24
Rates_2_200_95_1mtt.log,2669.01
Rates_2_200_96_1mtt.log,2084.73
Rates_2_200_97_1mtt.log,2188.02
Rates_2_200_98_1mtt.log,2039.83
Rates_2_200_99_1mtt.log,2140.41
Rates_2_200_9_1mtt.log,2024.41
Rates_2_300_100_1mtt.log,3885.75
Rates_2_300_10_1mtt.log,3256.41
Rates_2_300_11_1mtt.log,3260.21
Rates_2_300_12_1mtt.log,3665.65
Rates_2_300_13_1mtt.log,3618.41
Rates_2_300_14_1mtt.log,3729.46
Rates_2_300_15_1mtt.log,3265.27
Rates_2_300_16_1mtt.log,3245.32
Rates_2_300_17_1mtt.log,3286.55
Rates_2_300_18_1mtt.log,3453.77
Rates_2_300_19_1mtt.log,3136.33
Rates_2_300_1_1mtt.log,2940.92
Rates_2_300_20_1mtt.log,3028.76
Rates_2_300_21_1mtt.log,3370.40
Rates_2_300_22_1mtt.log,4035.64
Rates_2_300_23_1mtt.log,3260.60
Rates_2_300_24_1mtt.log,3070.43
Rates_2_300_25_1mtt.log,3963.71
Rates_2_300_26_1mtt.log,3891.06
Rates_2_300_27_1mtt.log,3355.39
Rates_2_300_28_1mtt.log,3827.22
Rates_2_300_29_1mtt.log,3765.69
Rates_2_300_2_1mtt.log,2936.57
Rates_2_300_30_1mtt.log,3004.19
Rates_2_300_31_1mtt.log,3881.46
Rates_2_300_32_1mtt.log,4226.07
Rates_2_300_33_1mtt.log,3056.66
Rates_2_300_34_1mtt.log,3389.98
Rates_2_300_35_1mtt.log,3302.48
Rates_2_300_36_1mtt.log,4514.44
Rates_2_300_37_1mtt.log,3566.88
Rates_2_300_38_1mtt.log,3446.41
Rates_2_300_39_1mtt.log,3020.88
Rates_2_300_3_1mtt.log,3787.94
Rates_2_300_40_1mtt.log,3104.97
Rates_2_300_41_1mtt.log,3430.62
Rates_2_300_42_1mtt.log,3234.44
Rates_2_300_43_1mtt.log,3075.13
Rates_2_300_44_1mtt.log,3138.71
Rates_2_300_45_1mtt.log,3154.15
Rates_2_300_46_1mtt.log,3154.84
Rates_2_300_47_1mtt.log,2812.75
Rates_2_300_48_1mtt.log,3153.08
Rates_2_300_49_1mtt.log,4099.71
Rates_2_300_4_1mtt.log,3342.38
Rates_2_300_50_1mtt.log,3982.27
Rates_2_300_51_1mtt.log,3196.55
Rates_2_300_52_1mtt.log,3098.34
Rates_2_300_53_1mtt.log,3218.27
Rates_2_300_54_1mtt.log,3225.27
Rates_2_300_55_1mtt.log,3301.11
Rates_2_300_56_1mtt.log,3567.07
Rates_2_300_57_1mtt.log,3069.67
Rates_2_300_58_1mtt.log,4162.76
Rates_2_300_59_1mtt.log,3090.55
Rates_2_300_5_1mtt.log,3419.57
Rates_2_300_60_1mtt.log,4007.71
Rates_2_300_61_1mtt.log,2936.29
Rates_2_300_62_1mtt.log,5162.19
Rates_2_300_63_1mtt.log,2879.28
Rates_2_300_64_1mtt.log,3742.54
Rates_2_300_65_1mtt.log,4266.47
Rates_2_300_66_1mtt.log,3140.84
Rates_2_300_67_1mtt.log,2953.47
Rates_2_300_68_1mtt.log,3836.91
Rates_2_300_69_1mtt.log,3537.94
Rates_2_300_6_1mtt.log,3327.64
Rates_2_300_70_1mtt.log,3885.64
Rates_2_300_71_1mtt.log,3779.03
Rates_2_300_72_1mtt.log,2924.16
Rates_2_300_73_1mtt.log,3521.01
Rates_2_300_74_1mtt.log,3605.44
Rates_2_300_75_1mtt.log,3116.73
Rates_2_300_76_1mtt.log,3172.35
Rates_2_300_77_1mtt.log,4229.64
Rates_2_300_78_1mtt.log,3024.59
Rates_2_300_79_1mtt.log,3328.70
Rates_2_300_7_1mtt.log,3568.28
Rates_2_300_80_1mtt.log,3380.05
Rates_2_300_81_1mtt.log,3234.55
Rates_2_300_82_1mtt.log,3940.39
Rates_2_300_83_1mtt.log,3345.95
Rates_2_300_84_1mtt.log,4142.83
Rates_2_300_85_1mtt.log,4639.59
Rates_2_300_86_1mtt.log,3108.51
Rates_2_300_87_1mtt.log,3893.63
Rates_2_300_88_1mtt.log,3120.00
Rates_2_300_89_1mtt.log,3307.69
Rates_2_300_8_1mtt.log,4292.63
Rates_2_300_90_1mtt.log,3693.52
Rates_2_300_91_1mtt.log,2990.24
Rates_2_300_92_1mtt.log,3205.96
Rates_2_300_93_1mtt.log,4341.31
Rates_2_300_94_1mtt.log,3378.02
Rates_2_300_95_1mtt.log,3106.30
Rates_2_300_96_1mtt.log,3284.22
Rates_2_300_97_1mtt.log,3194.08
Rates_2_300_98_1mtt.log,3471.41
Rates_2_300_99_1mtt.log,3384.30
Rates_2_300_9_1mtt.log,3195.19
Rates_2_400_100_1mtt.log,4153.35
Rates_2_400_10_1mtt.log,4664.93
Rates_2_400_11_1mtt.log,4484.06
Rates_2_400_12_1mtt.log,4662.32
Rates_2_400_13_1mtt.log,4701.59
Rates_2_400_14_1mtt.log,3815.60
Rates_2_400_15_1mtt.log,4530.83
Rates_2_400_16_1mtt.log,4799.64
Rates_2_400_17_1mtt.log,3601.55
Rates_2_400_18_1mtt.log,6169.30
Rates_2_400_19_1mtt.log,5242.48
Rates_2_400_1_1mtt.log,3842.77
Rates_2_400_20_1mtt.log,4465.04
Rates_2_400_21_1mtt.log,4418.50
Rates_2_400_22_1mtt.log,4285.83
Rates_2_400_23_1mtt.log,4943.93
Rates_2_400_24_1mtt.log,4231.31
Rates_2_400_25_1mtt.log,4070.17
Rates_2_400_26_1mtt.log,4150.24
Rates_2_400_27_1mtt.log,4636.58
Rates_2_400_28_1mtt.log,4215.42
Rates_2_400_29_1mtt.log,4153.37
Rates_2_400_2_1mtt.log,4426.33
Rates_2_400_30_1mtt.log,4376.40
Rates_2_400_31_1mtt.log,5283.65
Rates_2_400_32_1mtt.log,4617.33
Rates_2_400_33_1mtt.log,3897.84
Rates_2_400_34_1mtt.log,4101.77
Rates_2_400_35_1mtt.log,5069.24
Rates_2_400_36_1mtt.log,4651.07
Rates_2_400_37_1mtt.log,3761.73
Rates_2_400_38_1mtt.log,4018.61
Rates_2_400_39_1mtt.log,4603.60
Rates_2_400_3_1mtt.log,4748.01
Rates_2_400_40_1mtt.log,4066.63
Rates_2_400_41_1mtt.log,3744.62
Rates_2_400_42_1mtt.log,4371.36
Rates_2_400_43_1mtt.log,5500.17
Rates_2_400_44_1mtt.log,4044.17
Rates_2_400_45_1mtt.log,3919.26
Rates_2_400_46_1mtt.log,4206.67
Rates_2_400_47_1mtt.log,5217.34
Rates_2_400_48_1mtt.log,4672.47
Rates_2_400_49_1mtt.log,4537.15
Rates_2_400_4_1mtt.log,4238.18
Rates_2_400_50_1mtt.log,4830.54
Rates_2_400_51_1mtt.log,4938.20
Rates_2_400_52_1mtt.log,4064.76
Rates_2_400_53_1mtt.log,4159.29
Rates_2_400_54_1mtt.log,4447.83
Rates_2_400_55_1mtt.log,4564.19
Rates_2_400_56_1mtt.log,4570.00
Rates_2_400_57_1mtt.log,4699.92
Rates_2_400_58_1mtt.log,4030.30
Rates_2_400_59_1mtt.log,4191.73
Rates_2_400_5_1mtt.log,4443.92
Rates_2_400_60_1mtt.log,4007.54
Rates_2_400_61_1mtt.log,4122.86
Rates_2_400_62_1mtt.log,4199.91
Rates_2_400_63_1mtt.log,4256.50
Rates_2_400_64_1mtt.log,4874.78
Rates_2_400_65_1mtt.log,5137.51
Rates_2_400_66_1mtt.log,4417.01
Rates_2_400_67_1mtt.log,4893.32
Rates_2_400_68_1mtt.log,7216.03
Rates_2_400_6_1mtt.log,4213.54
Rates_2_400_70_1mtt.log,5317.60
Rates_2_400_71_1mtt.log,4141.97
Rates_2_400_72_1mtt.log,4143.59
Rates_2_400_73_1mtt.log,4748.14
Rates_2_400_74_1mtt.log,4581.25
Rates_2_400_75_1mtt.log,4207.19
Rates_2_400_76_1mtt.log,6416.14
Rates_2_400_77_1mtt.log,5396.03
Rates_2_400_78_1mtt.log,5758.33
Rates_2_400_79_1mtt.log,4134.05
Rates_2_400_7_1mtt.log,3913.88
Rates_2_400_80_1mtt.log,4730.78
Rates_2_400_81_1mtt.log,5352.35
Rates_2_400_82_1mtt.log,5746.89
Rates_2_400_83_1mtt.log,5007.98
Rates_2_400_84_1mtt.log,4281.28
Rates_2_400_85_1mtt.log,5062.01
Rates_2_400_86_1mtt.log,4328.84
Rates_2_400_87_1mtt.log,4754.83
Rates_2_400_88_1mtt.log,4505.61
Rates_2_400_89_1mtt.log,4473.46
Rates_2_400_8_1mtt.log,4277.38
Rates_2_400_90_1mtt.log,4256.04
Rates_2_400_91_1mtt.log,4259.56
Rates_2_400_92_1mtt.log,4674.31
Rates_2_400_93_1mtt.log,4083.39
Rates_2_400_94_1mtt.log,5941.36
Rates_2_400_95_1mtt.log,4000.39
Rates_2_400_96_1mtt.log,4080.75
Rates_2_400_97_1mtt.log,4255.57
Rates_2_400_98_1mtt.log,6755.10
Rates_2_400_99_1mtt.log,5128.44
Rates_2_400_9_1mtt.log,4522.54
Rates_4_200_100_1mtt.log,4395.99
Rates_4_200_10_1mtt.log,4672.73
Rates_4_200_11_1mtt.log,4478.29
Rates_4_200_12_1mtt.log,4809.65
Rates_4_200_13_1mtt.log,5743.43
Rates_4_200_14_1mtt.log,5579.21
Rates_4_200_15_1mtt.log,5752.68
Rates_4_200_16_1mtt.log,4390.26
Rates_4_200_17_1mtt.log,3915.35
Rates_4_200_18_1mtt.log,3609.53
Rates_4_200_19_1mtt.log,6332.31
Rates_4_200_1_1mtt.log,5198.34
Rates_4_200_20_1mtt.log,4006.73
Rates_4_200_21_1mtt.log,3835.19
Rates_4_200_22_1mtt.log,4787.61
Rates_4_200_23_1mtt.log,5291.52
Rates_4_200_24_1mtt.log,5507.66
Rates_4_200_25_1mtt.log,5579.36
Rates_4_200_26_1mtt.log,6387.52
Rates_4_200_27_1mtt.log,4120.85
Rates_4_200_28_1mtt.log,4664.63
Rates_4_200_29_1mtt.log,7114.86
Rates_4_200_2_1mtt.log,4079.63
Rates_4_200_30_1mtt.log,6111.02
Rates_4_200_31_1mtt.log,6227.19
Rates_4_200_32_1mtt.log,4552.30
Rates_4_200_33_1mtt.log,6819.01
Rates_4_200_34_1mtt.log,4268.95
Rates_4_200_35_1mtt.log,4359.16
Rates_4_200_36_1mtt.log,3252.86
Rates_4_200_37_1mtt.log,3302.60
Rates_4_200_38_1mtt.log,4290.54
Rates_4_200_39_1mtt.log,4371.13
Rates_4_200_3_1mtt.log,5540.90
Rates_4_200_40_1mtt.log,7899.96
Rates_4_200_41_1mtt.log,3091.18
Rates_4_200_42_1mtt.log,4232.12
Rates_4_200_43_1mtt.log,4431.19
Rates_4_200_44_1mtt.log,4207.32
Rates_4_200_45_1mtt.log,4736.84
Rates_4_200_46_1mtt.log,5633.30
Rates_4_200_47_1mtt.log,5947.19
Rates_4_200_48_1mtt.log,3484.52
Rates_4_200_49_1mtt.log,6245.37
Rates_4_200_4_1mtt.log,4598.61
Rates_4_200_50_1mtt.log,6225.00
Rates_4_200_51_1mtt.log,4928.11
Rates_4_200_52_1mtt.log,3042.79
Rates_4_200_53_1mtt.log,4085.89
Rates_4_200_54_1mtt.log,3330.38
Rates_4_200_55_1mtt.log,4776.08
Rates_4_200_56_1mtt.log,6839.06
Rates_4_200_57_1mtt.log,5853.52
Rates_4_200_58_1mtt.log,6388.87
Rates_4_200_59_1mtt.log,4375.60
Rates_4_200_5_1mtt.log,7393.43
Rates_4_200_60_1mtt.log,5108.27
Rates_4_200_61_1mtt.log,8566.45
Rates_4_200_62_1mtt.log,5448.25
Rates_4_200_63_1mtt.log,5779.56
Rates_4_200_64_1mtt.log,6778.64
Rates_4_200_65_1mtt.log,5631.35
Rates_4_200_66_1mtt.log,5664.92
Rates_4_200_67_1mtt.log,6592.14
Rates_4_200_68_1mtt.log,5640.08
Rates_4_200_69_1mtt.log,5802.78
Rates_4_200_6_1mtt.log,6332.24
Rates_4_200_70_1mtt.log,6083.50
Rates_4_200_71_1mtt.log,6545.53
Rates_4_200_72_1mtt.log,6935.70
Rates_4_200_73_1mtt.log,5671.68
Rates_4_200_74_1mtt.log,6179.78
Rates_4_200_75_1mtt.log,5489.48
Rates_4_200_76_1mtt.log,5114.67
Rates_4_200_77_1mtt.log,5593.58
Rates_4_200_78_1mtt.log,7536.54
Rates_4_200_79_1mtt.log,5932.61
Rates_4_200_7_1mtt.log,4486.56
Rates_4_200_80_1mtt.log,6156.85
Rates_4_200_81_1mtt.log,6684.29
Rates_4_200_82_1mtt.log,6779.14
Rates_4_200_83_1mtt.log,4683.05
Rates_4_200_84_1mtt.log,6865.31
Rates_4_200_85_1mtt.log,7956.31
Rates_4_200_86_1mtt.log,6403.02
Rates_4_200_87_1mtt.log,5645.20
Rates_4_200_88_1mtt.log,4573.42
Rates_4_200_89_1mtt.log,6490.03
Rates_4_200_8_1mtt.log,3646.48
Rates_4_200_90_1mtt.log,5191.16
Rates_4_200_91_1mtt.log,5860.48
Rates_4_200_92_1mtt.log,5965.59
Rates_4_200_93_1mtt.log,4671.34
Rates_4_200_94_1mtt.log,3745.55
Rates_4_200_95_1mtt.log,3486.33
Rates_4_200_96_1mtt.log,4442.04
Rates_4_200_97_1mtt.log,6315.04
Rates_4_200_98_1mtt.log,4743.21
Rates_4_200_99_1mtt.log,7178.51
Rates_4_200_9_1mtt.log,4373.37
Rates_4_300_100_1mtt.log,8324.45
Rates_4_300_10_1mtt.log,8444.53
Rates_4_300_11_1mtt.log,5895.99
Rates_4_300_12_1mtt.log,7309.27
Rates_4_300_13_1mtt.log,10526.81
Rates_4_300_14_1mtt.log,14471.38
Rates_4_300_15_1mtt.log,6220.65
Rates_4_300_16_1mtt.log,4893.24
Rates_4_300_17_1mtt.log,9622.63
Rates_4_300_18_1mtt.log,7578.46
Rates_4_300_19_1mtt.log,5148.63
Rates_4_300_1_1mtt.log,6035.90
Rates_4_300_20_1mtt.log,11499.41
Rates_4_300_21_1mtt.log,9138.89
Rates_4_300_22_1mtt.log,4450.91
Rates_4_300_23_1mtt.log,4825.95
Rates_4_300_24_1mtt.log,5193.22
Rates_4_300_25_1mtt.log,5371.02
Rates_4_300_26_1mtt.log,5664.73
Rates_4_300_27_1mtt.log,6680.42
Rates_4_300_28_1mtt.log,6118.33
Rates_4_300_29_1mtt.log,5119.06
Rates_4_300_2_1mtt.log,5475.58
Rates_4_300_30_1mtt.log,4520.87
Rates_4_300_31_1mtt.log,5461.69
Rates_4_300_32_1mtt.log,5809.55
Rates_4_300_33_1mtt.log,5280.82
Rates_4_300_34_1mtt.log,5355.53
Rates_4_300_35_1mtt.log,5287.64
Rates_4_300_36_1mtt.log,5892.38
Rates_4_300_37_1mtt.log,6937.97
Rates_4_300_38_1mtt.log,5285.93
Rates_4_300_39_1mtt.log,5648.30
Rates_4_300_3_1mtt.log,4866.08
Rates_4_300_40_1mtt.log,5925.61
Rates_4_300_41_1mtt.log,5438.42
Rates_4_300_42_1mtt.log,9959.08
Rates_4_300_43_1mtt.log,7778.68
Rates_4_300_44_1mtt.log,6232.82
Rates_4_300_45_1mtt.log,5437.98
Rates_4_300_46_1mtt.log,7233.78
Rates_4_300_47_1mtt.log,5247.39
Rates_4_300_48_1mtt.log,4340.65
Rates_4_300_49_1mtt.log,7855.64
Rates_4_300_4_1mtt.log,6379.71
Rates_4_300_50_1mtt.log,4576.71
Rates_4_300_51_1mtt.log,7889.04
Rates_4_300_52_1mtt.log,4505.48
Rates_4_300_53_1mtt.log,6303.08
Rates_4_300_54_1mtt.log,9225.99
Rates_4_300_55_1mtt.log,5973.29
Rates_4_300_56_1mtt.log,8102.15
Rates_4_300_57_1mtt.log,4557.75
